country,iso2,iso3,iso_numeric,year,measure,unit,age_group,sex,risk_factor,best,lo,hi
Croatia,HR,HRV,191,2018,inc,num,0-14,a,all,3,2.0,3.0
Croatia,HR,HRV,191,2018,inc,num,0-14,f,all,0,0.0,0.0
Croatia,HR,HRV,191,2018,inc,num,0-14,m,all,3,2.0,3.0
Croatia,HR,HRV,191,2018,inc,num,0-4,f,all,0,0.0,0.0
Croatia,HR,HRV,191,2018,inc,num,0-4,m,all,0,0.0,0.0
Croatia,HR,HRV,191,2018,inc,num,15-24,f,all,12,7.0,16.0
Croatia,HR,HRV,191,2018,inc,num,15-24,m,all,9,5.0,12.0
Croatia,HR,HRV,191,2018,inc,num,15plus,a,all,350,290.0,400.0
Croatia,HR,HRV,191,2018,inc,num,15plus,a,alc,44,7.0,110.0
Croatia,HR,HRV,191,2018,inc,num,15plus,a,dia,14,4.0,28.0
Croatia,HR,HRV,191,2018,inc,num,15plus,a,smk,60,10.0,150.0
Croatia,HR,HRV,191,2018,inc,num,15plus,f,alc,7,2.0,13.0
Croatia,HR,HRV,191,2018,inc,num,15plus,f,dia,5,2.0,10.0
Croatia,HR,HRV,191,2018,inc,num,15plus,f,all,140,110.0,170.0
Croatia,HR,HRV,191,2018,inc,num,15plus,f,smk,23,7.0,48.0
Croatia,HR,HRV,191,2018,inc,num,15plus,m,alc,37,16.0,65.0
Croatia,HR,HRV,191,2018,inc,num,15plus,m,dia,8,4.0,13.0
Croatia,HR,HRV,191,2018,inc,num,15plus,m,smk,36,12.0,72.0
Croatia,HR,HRV,191,2018,inc,num,15plus,m,all,210,160.0,250.0
Croatia,HR,HRV,191,2018,inc,num,25-34,f,all,10,6.0,14.0
Croatia,HR,HRV,191,2018,inc,num,25-34,m,all,14,8.0,20.0
Croatia,HR,HRV,191,2018,inc,num,35-44,f,all,12,7.0,18.0
Croatia,HR,HRV,191,2018,inc,num,35-44,m,all,23,13.0,33.0
Croatia,HR,HRV,191,2018,inc,num,45-54,f,all,15,9.0,22.0
Croatia,HR,HRV,191,2018,inc,num,45-54,m,all,50,29.0,71.0
Croatia,HR,HRV,191,2018,inc,num,5-14,f,all,0,0.0,0.0
Croatia,HR,HRV,191,2018,inc,num,5-14,m,all,3,2.0,4.0
Croatia,HR,HRV,191,2018,inc,num,55-64,f,all,21,12.0,30.0
Croatia,HR,HRV,191,2018,inc,num,55-64,m,all,47,27.0,67.0
Croatia,HR,HRV,191,2018,inc,num,65plus,f,all,71,41.0,100.0
Croatia,HR,HRV,191,2018,inc,num,65plus,m,all,62,36.0,89.0
Croatia,HR,HRV,191,2018,inc,num,all,a,all,350,300.0,400.0
Croatia,HR,HRV,191,2018,inc,num,all,a,hiv,2,1.0,5.0
Croatia,HR,HRV,191,2018,inc,num,all,a,und,18,15.0,21.0
Croatia,HR,HRV,191,2018,inc,num,all,f,all,140,110.0,170.0
Croatia,HR,HRV,191,2018,inc,num,all,m,all,210,170.0,250.0
Cuba,CU,CUB,192,2018,inc,num,0-14,a,all,12,10.0,13.0
Cuba,CU,CUB,192,2018,inc,num,0-14,f,all,9,7.0,11.0
Cuba,CU,CUB,192,2018,inc,num,0-14,m,all,2,2.0,3.0
Cuba,CU,CUB,192,2018,inc,num,0-4,f,all,3,2.0,5.0
Cuba,CU,CUB,192,2018,inc,num,0-4,m,all,0,0.0,0.0
Cuba,CU,CUB,192,2018,inc,num,15-24,f,all,20,11.0,28.0
Cuba,CU,CUB,192,2018,inc,num,15-24,m,all,34,20.0,49.0
Cuba,CU,CUB,192,2018,inc,num,15plus,a,all,810,680.0,930.0
Cuba,CU,CUB,192,2018,inc,num,15plus,a,alc,120,21.0,310.0
Cuba,CU,CUB,192,2018,inc,num,15plus,a,dia,28,8.0,59.0
Cuba,CU,CUB,192,2018,inc,num,15plus,a,smk,150,16.0,440.0
Cuba,CU,CUB,192,2018,inc,num,15plus,f,alc,14,6.0,27.0
Cuba,CU,CUB,192,2018,inc,num,15plus,f,dia,6,3.0,10.0
Cuba,CU,CUB,192,2018,inc,num,15plus,f,all,180,150.0,220.0
Cuba,CU,CUB,192,2018,inc,num,15plus,f,smk,16,5.0,34.0
Cuba,CU,CUB,192,2018,inc,num,15plus,m,alc,110,48.0,190.0
Cuba,CU,CUB,192,2018,inc,num,15plus,m,dia,21,10.0,35.0
Cuba,CU,CUB,192,2018,inc,num,15plus,m,smk,140,50.0,270.0
Cuba,CU,CUB,192,2018,inc,num,15plus,m,all,620,510.0,740.0
Cuba,CU,CUB,192,2018,inc,num,25-34,f,all,34,20.0,49.0
Cuba,CU,CUB,192,2018,inc,num,25-34,m,all,90,51.0,130.0
Cuba,CU,CUB,192,2018,inc,num,35-44,f,all,28,16.0,40.0
Cuba,CU,CUB,192,2018,inc,num,35-44,m,all,130,76.0,190.0
Cuba,CU,CUB,192,2018,inc,num,45-54,f,all,34,20.0,49.0
Cuba,CU,CUB,192,2018,inc,num,45-54,m,all,160,93.0,230.0
Cuba,CU,CUB,192,2018,inc,num,5-14,f,all,6,3.0,8.0
Cuba,CU,CUB,192,2018,inc,num,5-14,m,all,2,1.0,3.0
Cuba,CU,CUB,192,2018,inc,num,55-64,f,all,28,16.0,40.0
Cuba,CU,CUB,192,2018,inc,num,55-64,m,all,120,67.0,170.0
Cuba,CU,CUB,192,2018,inc,num,65plus,f,all,38,22.0,54.0
Cuba,CU,CUB,192,2018,inc,num,65plus,m,all,85,48.0,120.0
Cuba,CU,CUB,192,2018,inc,num,all,a,all,820,690.0,940.0
Cuba,CU,CUB,192,2018,inc,num,all,a,hiv,88,55.0,130.0
Cuba,CU,CUB,192,2018,inc,num,all,a,und,42,36.0,49.0
Cuba,CU,CUB,192,2018,inc,num,all,f,all,190,160.0,230.0
Cuba,CU,CUB,192,2018,inc,num,all,m,all,630,510.0,740.0
Curaçao,CW,CUW,531,2018,inc,num,0-14,a,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,0-14,f,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,0-14,m,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,0-4,f,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,0-4,m,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,15-24,f,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,15-24,m,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,15plus,a,all,10,9.0,12.0
Curaçao,CW,CUW,531,2018,inc,num,15plus,f,all,6,5.0,7.0
Curaçao,CW,CUW,531,2018,inc,num,15plus,m,all,5,4.0,6.0
Curaçao,CW,CUW,531,2018,inc,num,25-34,f,all,3,2.0,5.0
Curaçao,CW,CUW,531,2018,inc,num,25-34,m,all,1,1.0,2.0
Curaçao,CW,CUW,531,2018,inc,num,35-44,f,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,35-44,m,all,1,1.0,2.0
Curaçao,CW,CUW,531,2018,inc,num,45-54,f,all,1,1.0,2.0
Curaçao,CW,CUW,531,2018,inc,num,45-54,m,all,1,1.0,2.0
Curaçao,CW,CUW,531,2018,inc,num,5-14,f,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,5-14,m,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,55-64,f,all,1,1.0,2.0
Curaçao,CW,CUW,531,2018,inc,num,55-64,m,all,1,1.0,2.0
Curaçao,CW,CUW,531,2018,inc,num,65plus,f,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,65plus,m,all,0,0.0,0.0
Curaçao,CW,CUW,531,2018,inc,num,all,a,all,10,9.0,12.0
Curaçao,CW,CUW,531,2018,inc,num,all,f,all,6,5.0,7.0
Curaçao,CW,CUW,531,2018,inc,num,all,m,all,5,4.0,6.0
Cyprus,CY,CYP,196,2018,inc,num,0-14,a,all,4,3.0,4.0
Cyprus,CY,CYP,196,2018,inc,num,0-14,f,all,0,0.0,0.0
Cyprus,CY,CYP,196,2018,inc,num,0-14,m,all,4,3.0,5.0
Cyprus,CY,CYP,196,2018,inc,num,0-4,f,all,0,0.0,0.0
Cyprus,CY,CYP,196,2018,inc,num,0-4,m,all,1,1.0,2.0
Cyprus,CY,CYP,196,2018,inc,num,15-24,f,all,12,7.0,18.0
Cyprus,CY,CYP,196,2018,inc,num,15-24,m,all,5,3.0,7.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,a,all,61,51.0,71.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,a,alc,7,1.0,18.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,a,dia,2,0.0,5.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,a,smk,8,1.0,24.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,f,alc,2,0.0,4.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,f,dia,1,0.0,2.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,f,all,36,28.0,44.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,f,smk,3,0.0,7.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,m,alc,4,1.0,9.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,m,dia,0,0.0,1.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,m,smk,5,1.0,11.0
Cyprus,CY,CYP,196,2018,inc,num,15plus,m,all,25,19.0,30.0
Cyprus,CY,CYP,196,2018,inc,num,25-34,f,all,7,4.0,11.0
Cyprus,CY,CYP,196,2018,inc,num,25-34,m,all,7,4.0,11.0
Cyprus,CY,CYP,196,2018,inc,num,35-44,f,all,5,3.0,7.0
Cyprus,CY,CYP,196,2018,inc,num,35-44,m,all,7,4.0,11.0
Cyprus,CY,CYP,196,2018,inc,num,45-54,f,all,7,4.0,11.0
Cyprus,CY,CYP,196,2018,inc,num,45-54,m,all,2,1.0,4.0
Cyprus,CY,CYP,196,2018,inc,num,5-14,f,all,0,0.0,0.0
Cyprus,CY,CYP,196,2018,inc,num,5-14,m,all,2,1.0,4.0
Cyprus,CY,CYP,196,2018,inc,num,55-64,f,all,1,1.0,2.0
Cyprus,CY,CYP,196,2018,inc,num,55-64,m,all,1,1.0,2.0
Cyprus,CY,CYP,196,2018,inc,num,65plus,f,all,2,1.0,4.0
Cyprus,CY,CYP,196,2018,inc,num,65plus,m,all,1,1.0,2.0
Cyprus,CY,CYP,196,2018,inc,num,all,a,all,65,55.0,74.0
Cyprus,CY,CYP,196,2018,inc,num,all,a,und,5,5.0,6.0
Cyprus,CY,CYP,196,2018,inc,num,all,f,all,36,29.0,44.0
Cyprus,CY,CYP,196,2018,inc,num,all,m,all,29,23.0,35.0
Czechia,CZ,CZE,203,2018,inc,num,0-14,a,all,7,6.0,8.0
Czechia,CZ,CZE,203,2018,inc,num,0-14,f,all,1,1.0,1.0
Czechia,CZ,CZE,203,2018,inc,num,0-14,m,all,6,5.0,7.0
Czechia,CZ,CZE,203,2018,inc,num,0-4,f,all,1,1.0,2.0
Czechia,CZ,CZE,203,2018,inc,num,0-4,m,all,5,3.0,7.0
Czechia,CZ,CZE,203,2018,inc,num,15-24,f,all,17,10.0,25.0
Czechia,CZ,CZE,203,2018,inc,num,15-24,m,all,16,9.0,24.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,a,all,570,480.0,660.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,a,alc,83,12.0,220.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,a,dia,23,7.0,49.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,a,smk,95,12.0,260.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,f,alc,6,2.0,13.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,f,dia,7,3.0,11.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,f,all,160,130.0,190.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,f,smk,26,9.0,53.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,m,alc,76,33.0,140.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,m,dia,15,7.0,27.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,m,smk,69,22.0,140.0
Czechia,CZ,CZE,203,2018,inc,num,15plus,m,all,410,330.0,490.0
Czechia,CZ,CZE,203,2018,inc,num,25-34,f,all,26,14.0,37.0
Czechia,CZ,CZE,203,2018,inc,num,25-34,m,all,58,32.0,84.0
Czechia,CZ,CZE,203,2018,inc,num,35-44,f,all,23,13.0,34.0
Czechia,CZ,CZE,203,2018,inc,num,35-44,m,all,78,43.0,110.0
Czechia,CZ,CZE,203,2018,inc,num,45-54,f,all,28,15.0,40.0
Czechia,CZ,CZE,203,2018,inc,num,45-54,m,all,89,49.0,130.0
Czechia,CZ,CZE,203,2018,inc,num,5-14,f,all,0,0.0,0.0
Czechia,CZ,CZE,203,2018,inc,num,5-14,m,all,1,1.0,2.0
Czechia,CZ,CZE,203,2018,inc,num,55-64,f,all,21,11.0,30.0
Czechia,CZ,CZE,203,2018,inc,num,55-64,m,all,87,48.0,130.0
Czechia,CZ,CZE,203,2018,inc,num,65plus,f,all,45,25.0,66.0
Czechia,CZ,CZE,203,2018,inc,num,65plus,m,all,83,46.0,120.0
Czechia,CZ,CZE,203,2018,inc,num,all,a,all,580,490.0,670.0
Czechia,CZ,CZE,203,2018,inc,num,all,a,hiv,5,2.0,9.0
Czechia,CZ,CZE,203,2018,inc,num,all,a,und,30,25.0,35.0
Czechia,CZ,CZE,203,2018,inc,num,all,f,all,160,130.0,190.0
Czechia,CZ,CZE,203,2018,inc,num,all,m,all,420,340.0,500.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,0-14,a,all,11000,9500.0,13000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,0-14,f,all,5400,4300.0,6500.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,0-14,m,all,5700,4600.0,6800.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,0-4,f,all,1800,1000.0,2600.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,0-4,m,all,2200,1200.0,3100.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15-24,f,all,5300,3000.0,7600.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15-24,m,all,8100,4500.0,12000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,a,all,120000,102000.0,137000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,a,alc,11000,1100.0,31000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,a,dia,3400,950.0,7300.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,f,alc,960,330.0,1900.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,f,dia,1200,560.0,2100.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,f,all,43000,34000.0,51000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,m,all,77000,62000.0,93000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,m,alc,9600,3600.0,19000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,15plus,m,dia,2200,1000.0,3800.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,25-34,f,all,8700,4900.0,12000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,25-34,m,all,14000,8100.0,21000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,35-44,f,all,11000,6000.0,15000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,35-44,m,all,19000,11000.0,28000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,45-54,f,all,11000,6100.0,16000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,45-54,m,all,21000,12000.0,30000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,5-14,f,all,3600,2000.0,5200.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,5-14,m,all,3600,2000.0,5100.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,55-64,f,all,5300,3000.0,7600.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,55-64,m,all,11000,6200.0,16000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,65plus,f,all,1800,1000.0,2600.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,65plus,m,all,3600,2000.0,5200.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,all,a,all,131000,113000.0,149000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,all,a,hiv,220,100.0,370.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,all,a,und,64000,55000.0,73000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,all,f,all,48000,39000.0,57000.0
Democratic People's Republic of Korea,KP,PRK,408,2018,inc,num,all,m,all,83000,68000.0,98000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,0-14,a,all,36000,20000.0,52000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,0-14,f,all,17000,6500.0,28000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,0-14,m,all,18000,7000.0,30000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,0-4,f,all,7300,0.0,18000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,0-4,m,all,8800,0.0,21000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15-24,f,all,19000,0.0,47000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15-24,m,all,25000,0.0,61000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,a,all,234000,130000.0,338000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,a,alc,26000,11.0,136000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,a,dia,7000,110.0,28000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,f,alc,2200,130.0,7200.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,f,dia,2900,300.0,8400.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,f,all,97000,37000.0,157000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,m,all,137000,52000.0,222000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,m,alc,24000,1700.0,73000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,15plus,m,dia,4100,400.0,12000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,25-34,f,all,21000,0.0,52000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,25-34,m,all,30000,0.0,74000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,35-44,f,all,21000,0.0,51000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,35-44,m,all,31000,0.0,74000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,45-54,f,all,15000,0.0,36000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,45-54,m,all,22000,0.0,54000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,5-14,f,all,9900,0.0,24000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,5-14,m,all,9700,0.0,24000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,55-64,f,all,11000,0.0,28000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,55-64,m,all,16000,0.0,40000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,65plus,f,all,9000,0.0,22000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,65plus,m,all,12000,0.0,30000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,all,a,all,270000,164000.0,375000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,all,a,hiv,30000,7500.0,68000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,all,f,all,114000,52000.0,176000.0
Democratic Republic of the Congo,CD,COD,180,2018,inc,num,all,m,all,156000,71000.0,241000.0
Denmark,DK,DNK,208,2018,inc,num,0-14,a,all,12,10.0,13.0
Denmark,DK,DNK,208,2018,inc,num,0-14,f,all,6,5.0,7.0
Denmark,DK,DNK,208,2018,inc,num,0-14,m,all,6,5.0,7.0
Denmark,DK,DNK,208,2018,inc,num,0-4,f,all,2,1.0,3.0
Denmark,DK,DNK,208,2018,inc,num,0-4,m,all,3,2.0,5.0
Denmark,DK,DNK,208,2018,inc,num,15-24,f,all,6,3.0,9.0
Denmark,DK,DNK,208,2018,inc,num,15-24,m,all,21,10.0,31.0
Denmark,DK,DNK,208,2018,inc,num,15plus,a,all,300,250.0,350.0
Denmark,DK,DNK,208,2018,inc,num,15plus,a,alc,48,9.0,120.0
Denmark,DK,DNK,208,2018,inc,num,15plus,a,dia,8,2.0,17.0
Denmark,DK,DNK,208,2018,inc,num,15plus,a,smk,29,3.0,84.0
Denmark,DK,DNK,208,2018,inc,num,15plus,f,alc,10,3.0,21.0
Denmark,DK,DNK,208,2018,inc,num,15plus,f,dia,3,1.0,5.0
Denmark,DK,DNK,208,2018,inc,num,15plus,f,all,120,90.0,140.0
Denmark,DK,DNK,208,2018,inc,num,15plus,f,smk,11,3.0,26.0
Denmark,DK,DNK,208,2018,inc,num,15plus,m,alc,37,15.0,68.0
Denmark,DK,DNK,208,2018,inc,num,15plus,m,dia,4,2.0,8.0
Denmark,DK,DNK,208,2018,inc,num,15plus,m,smk,18,5.0,38.0
Denmark,DK,DNK,208,2018,inc,num,15plus,m,all,180,140.0,220.0
Denmark,DK,DNK,208,2018,inc,num,25-34,f,all,36,18.0,53.0
Denmark,DK,DNK,208,2018,inc,num,25-34,m,all,41,21.0,62.0
Denmark,DK,DNK,208,2018,inc,num,35-44,f,all,22,11.0,33.0
Denmark,DK,DNK,208,2018,inc,num,35-44,m,all,26,13.0,40.0
Denmark,DK,DNK,208,2018,inc,num,45-54,f,all,23,12.0,34.0
Denmark,DK,DNK,208,2018,inc,num,45-54,m,all,33,17.0,50.0
Denmark,DK,DNK,208,2018,inc,num,5-14,f,all,3,2.0,5.0
Denmark,DK,DNK,208,2018,inc,num,5-14,m,all,2,1.0,3.0
Denmark,DK,DNK,208,2018,inc,num,55-64,f,all,13,6.0,19.0
Denmark,DK,DNK,208,2018,inc,num,55-64,m,all,40,20.0,60.0
Denmark,DK,DNK,208,2018,inc,num,65plus,f,all,16,8.0,24.0
Denmark,DK,DNK,208,2018,inc,num,65plus,m,all,22,11.0,33.0
Denmark,DK,DNK,208,2018,inc,num,all,a,all,310,260.0,360.0
Denmark,DK,DNK,208,2018,inc,num,all,a,hiv,7,2.0,16.0
Denmark,DK,DNK,208,2018,inc,num,all,a,und,16,13.0,18.0
Denmark,DK,DNK,208,2018,inc,num,all,f,all,120,96.0,150.0
Denmark,DK,DNK,208,2018,inc,num,all,m,all,190,150.0,230.0
Djibouti,DJ,DJI,262,2018,inc,num,0-14,a,all,230,170.0,290.0
Djibouti,DJ,DJI,262,2018,inc,num,0-14,f,all,110,70.0,150.0
Djibouti,DJ,DJI,262,2018,inc,num,0-14,m,all,120,76.0,160.0
Djibouti,DJ,DJI,262,2018,inc,num,0-4,f,all,51,11.0,91.0
Djibouti,DJ,DJI,262,2018,inc,num,0-4,m,all,61,13.0,110.0
Djibouti,DJ,DJI,262,2018,inc,num,15-24,f,all,200,45.0,360.0
Djibouti,DJ,DJI,262,2018,inc,num,15-24,m,all,450,98.0,790.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,a,all,2300,1600.0,2900.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,a,alc,50,1.0,180.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,a,dia,93,15.0,240.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,a,smk,190,2.0,740.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,f,alc,3,0.0,8.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,f,dia,31,10.0,63.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,f,smk,7,1.0,19.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,f,all,770,480.0,1000.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,m,all,1500,950.0,2100.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,m,alc,47,11.0,110.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,m,dia,61,21.0,120.0
Djibouti,DJ,DJI,262,2018,inc,num,15plus,m,smk,180,34.0,440.0
Djibouti,DJ,DJI,262,2018,inc,num,25-34,f,all,200,43.0,350.0
Djibouti,DJ,DJI,262,2018,inc,num,25-34,m,all,440,96.0,780.0
Djibouti,DJ,DJI,262,2018,inc,num,35-44,f,all,150,33.0,270.0
Djibouti,DJ,DJI,262,2018,inc,num,35-44,m,all,260,56.0,450.0
Djibouti,DJ,DJI,262,2018,inc,num,45-54,f,all,100,23.0,180.0
Djibouti,DJ,DJI,262,2018,inc,num,45-54,m,all,170,38.0,310.0
Djibouti,DJ,DJI,262,2018,inc,num,5-14,f,all,60,13.0,110.0
Djibouti,DJ,DJI,262,2018,inc,num,5-14,m,all,59,13.0,100.0
Djibouti,DJ,DJI,262,2018,inc,num,55-64,f,all,68,15.0,120.0
Djibouti,DJ,DJI,262,2018,inc,num,55-64,m,all,110,25.0,200.0
Djibouti,DJ,DJI,262,2018,inc,num,65plus,f,all,43,9.0,76.0
Djibouti,DJ,DJI,262,2018,inc,num,65plus,m,all,76,17.0,140.0
Djibouti,DJ,DJI,262,2018,inc,num,all,a,all,2500,1900.0,3100.0
Djibouti,DJ,DJI,262,2018,inc,num,all,a,hiv,70,31.0,130.0
Djibouti,DJ,DJI,262,2018,inc,num,all,a,und,750,580.0,960.0
Djibouti,DJ,DJI,262,2018,inc,num,all,f,all,880,580.0,1200.0
Djibouti,DJ,DJI,262,2018,inc,num,all,m,all,1600,1100.0,2200.0
Dominica,DM,DMA,212,2018,inc,num,0-14,a,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,0-14,f,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,0-14,m,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,0-4,f,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,0-4,m,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,15-24,f,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,15-24,m,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,15plus,a,all,5,4.0,5.0
Dominica,DM,DMA,212,2018,inc,num,15plus,a,alc,0,0.0,1.0
Dominica,DM,DMA,212,2018,inc,num,15plus,a,dia,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,15plus,f,alc,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,15plus,f,dia,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,15plus,f,all,1,1.0,1.0
Dominica,DM,DMA,212,2018,inc,num,15plus,m,all,3,3.0,4.0
Dominica,DM,DMA,212,2018,inc,num,15plus,m,alc,0,0.0,1.0
Dominica,DM,DMA,212,2018,inc,num,15plus,m,dia,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,25-34,f,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,25-34,m,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,35-44,f,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,35-44,m,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,45-54,f,all,0,0.0,0.0
Dominica,DM,DMA,212,2018,inc,num,45-54,m,all,2,2.0,3.0
